,chr,start,end,state,median,multiplier,cell_id,sample_id,library_id
27079,20,10500001,13000000,3,2.65952036217759,3,SA928-A73044A-R07-C50,SA928,A73044A
27080,20,13000001,15000000,4,3.9152303607153796,3,SA928-A73044A-R07-C50,SA928,A73044A
27081,20,15000001,17000000,2,1.97395927381515,3,SA928-A73044A-R07-C50,SA928,A73044A
27082,20,17000001,19500000,3,2.95854037267975,3,SA928-A73044A-R07-C50,SA928,A73044A
27083,20,19500001,30000000,2,1.9845825569090603,3,SA928-A73044A-R07-C50,SA928,A73044A
27084,20,30000001,39000000,3,2.87985886558317,3,SA928-A73044A-R07-C50,SA928,A73044A
27085,20,39000001,40500000,4,4.32348546403986,3,SA928-A73044A-R07-C50,SA928,A73044A
27086,20,40500001,42000000,2,1.96292377139151,3,SA928-A73044A-R07-C50,SA928,A73044A
27087,20,42000001,49500000,3,3.06733028419455,3,SA928-A73044A-R07-C50,SA928,A73044A
27088,20,49500001,60500000,2,2.28329112750271,3,SA928-A73044A-R07-C50,SA928,A73044A
27089,20,60500001,63500000,4,3.9177260670422203,3,SA928-A73044A-R07-C50,SA928,A73044A
27090,21,1,26000000,3,2.95909529149379,3,SA928-A73044A-R07-C50,SA928,A73044A
27091,21,26000001,27500000,5,6.1740515015913795,3,SA928-A73044A-R07-C50,SA928,A73044A
27092,21,27500001,29500000,3,2.69372245472671,3,SA928-A73044A-R07-C50,SA928,A73044A
27093,21,29500001,31500000,4,4.335538054106,3,SA928-A73044A-R07-C50,SA928,A73044A
27094,21,31500001,41000000,3,2.7573034262375997,3,SA928-A73044A-R07-C50,SA928,A73044A
27095,21,41000001,43500000,2,2.0427672690538503,3,SA928-A73044A-R07-C50,SA928,A73044A
27096,21,43500001,48500000,3,3.27755056636989,3,SA928-A73044A-R07-C50,SA928,A73044A
27097,22,1,51500000,3,3.0243734995052005,3,SA928-A73044A-R07-C50,SA928,A73044A
27098,3,1,4000000,3,3.5731855688438903,3,SA928-A73044A-R07-C50,SA928,A73044A
27099,3,4000001,7000000,5,5.05948956022352,3,SA928-A73044A-R07-C50,SA928,A73044A
27100,3,7000001,9000000,3,3.07914706148212,3,SA928-A73044A-R07-C50,SA928,A73044A
27101,3,9000001,19500000,4,3.82181950133685,3,SA928-A73044A-R07-C50,SA928,A73044A
27102,3,19500001,21500000,3,2.85175034355856,3,SA928-A73044A-R07-C50,SA928,A73044A
27103,3,21500001,27500000,4,3.86967107765696,3,SA928-A73044A-R07-C50,SA928,A73044A
27104,3,27500001,29500000,3,2.9403179910596604,3,SA928-A73044A-R07-C50,SA928,A73044A
27105,3,29500001,62500000,4,4.09727791648444,3,SA928-A73044A-R07-C50,SA928,A73044A
27106,3,62500001,64000000,2,1.63812586343492,3,SA928-A73044A-R07-C50,SA928,A73044A
27107,3,64000001,76000000,3,2.85904587891926,3,SA928-A73044A-R07-C50,SA928,A73044A
27108,3,76000001,84500000,4,4.15618991356917,3,SA928-A73044A-R07-C50,SA928,A73044A
27109,3,84500001,90500000,3,2.52961381295086,3,SA928-A73044A-R07-C50,SA928,A73044A
27110,3,90500001,110500000,4,3.69386537183431,3,SA928-A73044A-R07-C50,SA928,A73044A
27111,3,110500001,115000000,5,4.99188732928642,3,SA928-A73044A-R07-C50,SA928,A73044A
27112,3,115000001,118000000,3,3.15057353225208,3,SA928-A73044A-R07-C50,SA928,A73044A
27113,3,118000001,123000000,5,5.59079872015058,3,SA928-A73044A-R07-C50,SA928,A73044A
27114,3,123000001,128500000,3,3.2832753425998904,3,SA928-A73044A-R07-C50,SA928,A73044A
27115,3,128500001,148500000,4,3.86957049421611,3,SA928-A73044A-R07-C50,SA928,A73044A
27116,3,148500001,153000000,5,5.37664456648718,3,SA928-A73044A-R07-C50,SA928,A73044A
27117,3,153000001,163000000,3,3.05256569013399,3,SA928-A73044A-R07-C50,SA928,A73044A
27118,3,163000001,178000000,4,4.28899686981458,3,SA928-A73044A-R07-C50,SA928,A73044A
27119,3,178000001,182000000,3,3.05989687981417,3,SA928-A73044A-R07-C50,SA928,A73044A
27120,3,182000001,187000000,5,5.00042821582105,3,SA928-A73044A-R07-C50,SA928,A73044A
27121,3,187000001,189000000,3,2.97084696727445,3,SA928-A73044A-R07-C50,SA928,A73044A
27122,3,189000001,198500000,4,3.7986918548026,3,SA928-A73044A-R07-C50,SA928,A73044A
27123,4,1,4000000,3,3.3649693392496602,3,SA928-A73044A-R07-C50,SA928,A73044A
27124,4,4000001,6500000,2,1.9438887639321798,3,SA928-A73044A-R07-C50,SA928,A73044A
27125,4,6500001,22000000,3,3.1915936126725604,3,SA928-A73044A-R07-C50,SA928,A73044A
27126,4,22000001,24000000,2,2.1242761881744503,3,SA928-A73044A-R07-C50,SA928,A73044A
27127,4,24000001,25000000,3,3.0804041853349604,3,SA928-A73044A-R07-C50,SA928,A73044A
27128,4,25000001,27000000,5,4.74761338028524,3,SA928-A73044A-R07-C50,SA928,A73044A
27129,4,27000001,29000000,3,2.2904714538473,3,SA928-A73044A-R07-C50,SA928,A73044A
27130,4,29000001,30500000,5,5.410293369370769,3,SA928-A73044A-R07-C50,SA928,A73044A
27131,4,30500001,34500000,3,3.2565467224733102,3,SA928-A73044A-R07-C50,SA928,A73044A
27132,4,34500001,46000000,4,4.15920507601232,3,SA928-A73044A-R07-C50,SA928,A73044A
27133,4,46000001,55000000,5,5.65167238863736,3,SA928-A73044A-R07-C50,SA928,A73044A
27134,4,55000001,59000000,3,3.29155602416561,3,SA928-A73044A-R07-C50,SA928,A73044A
27135,4,59000001,66500000,4,4.31307607705347,3,SA928-A73044A-R07-C50,SA928,A73044A
27136,4,66500001,68000000,3,2.45365219852917,3,SA928-A73044A-R07-C50,SA928,A73044A
27137,4,68000001,81000000,5,5.19863969670692,3,SA928-A73044A-R07-C50,SA928,A73044A
27138,4,81000001,83500000,3,3.4798692699957003,3,SA928-A73044A-R07-C50,SA928,A73044A
27139,4,83500001,118000000,5,4.85141181259454,3,SA928-A73044A-R07-C50,SA928,A73044A
27140,4,118000001,124500000,4,4.07228293560228,3,SA928-A73044A-R07-C50,SA928,A73044A
27141,4,124500001,128500000,2,1.75866142635998,3,SA928-A73044A-R07-C50,SA928,A73044A
27142,4,128500001,130500000,3,4.11083813106088,3,SA928-A73044A-R07-C50,SA928,A73044A
27143,4,130500001,134500000,2,2.10653081849692,3,SA928-A73044A-R07-C50,SA928,A73044A
27144,4,134500001,144000000,3,3.05353309372615,3,SA928-A73044A-R07-C50,SA928,A73044A
27145,4,144000001,155000000,4,4.358369700571879,3,SA928-A73044A-R07-C50,SA928,A73044A
27146,4,155000001,156500000,2,2.07324128841052,3,SA928-A73044A-R07-C50,SA928,A73044A
27147,4,156500001,191500000,4,3.89515163888466,3,SA928-A73044A-R07-C50,SA928,A73044A
27148,5,1,8500000,2,1.97148895044104,3,SA928-A73044A-R07-C50,SA928,A73044A
27149,5,8500001,36500000,3,2.69654555908816,3,SA928-A73044A-R07-C50,SA928,A73044A
27150,5,36500001,38000000,5,5.13215289410583,3,SA928-A73044A-R07-C50,SA928,A73044A
27151,5,38000001,64000000,3,3.0373995501252002,3,SA928-A73044A-R07-C50,SA928,A73044A
27152,5,64000001,68000000,5,4.91144104895665,3,SA928-A73044A-R07-C50,SA928,A73044A
27153,5,68000001,71500000,3,2.30028331090008,3,SA928-A73044A-R07-C50,SA928,A73044A
27154,5,71500001,73500000,5,4.82555234907357,3,SA928-A73044A-R07-C50,SA928,A73044A
27155,5,73500001,79000000,3,2.72094233964531,3,SA928-A73044A-R07-C50,SA928,A73044A
27156,5,79000001,84000000,5,4.71302831536907,3,SA928-A73044A-R07-C50,SA928,A73044A
27157,5,84000001,93500000,3,2.79331761976673,3,SA928-A73044A-R07-C50,SA928,A73044A
27158,5,93500001,97000000,5,4.690155546723281,3,SA928-A73044A-R07-C50,SA928,A73044A
27159,5,97000001,110500000,3,2.7729308538108395,3,SA928-A73044A-R07-C50,SA928,A73044A
27160,5,110500001,119500000,5,4.74244559388453,3,SA928-A73044A-R07-C50,SA928,A73044A
27161,5,119500001,120500000,3,2.37216457997591,3,SA928-A73044A-R07-C50,SA928,A73044A
27162,5,120500001,164500000,4,3.9119165313741804,3,SA928-A73044A-R07-C50,SA928,A73044A
27163,5,164500001,168500000,3,3.00313447146166,3,SA928-A73044A-R07-C50,SA928,A73044A
27164,5,168500001,173000000,4,4.072277734632181,3,SA928-A73044A-R07-C50,SA928,A73044A
27165,5,173000001,181000000,3,2.74630485879049,3,SA928-A73044A-R07-C50,SA928,A73044A
27166,6,1,7000000,4,4.471800639889429,3,SA928-A73044A-R07-C50,SA928,A73044A
27167,6,7000001,10500000,3,3.1960270057282596,3,SA928-A73044A-R07-C50,SA928,A73044A
27168,6,10500001,17000000,5,5.31450066950417,3,SA928-A73044A-R07-C50,SA928,A73044A
27169,6,17000001,24000000,3,3.0554521311643796,3,SA928-A73044A-R07-C50,SA928,A73044A
27170,6,24000001,56000000,4,4.02571439364485,3,SA928-A73044A-R07-C50,SA928,A73044A
27171,6,56000001,62500000,5,5.40094254495744,3,SA928-A73044A-R07-C50,SA928,A73044A
27172,6,62500001,69500000,3,3.03530449188377,3,SA928-A73044A-R07-C50,SA928,A73044A
27173,6,69500001,77000000,5,5.26571013711662,3,SA928-A73044A-R07-C50,SA928,A73044A
27174,6,77000001,83000000,3,3.2865564599784602,3,SA928-A73044A-R07-C50,SA928,A73044A
27175,6,83000001,106000000,4,4.00195300296465,3,SA928-A73044A-R07-C50,SA928,A73044A
27176,6,106000001,121500000,5,4.78066547597225,3,SA928-A73044A-R07-C50,SA928,A73044A
27177,6,121500001,124000000,3,3.15135800881365,3,SA928-A73044A-R07-C50,SA928,A73044A
27178,6,124000001,145000000,5,4.8084143226087805,3,SA928-A73044A-R07-C50,SA928,A73044A
27179,6,145000001,153000000,3,2.8624500292799198,3,SA928-A73044A-R07-C50,SA928,A73044A
27180,6,153000001,161000000,5,4.9397132104387005,3,SA928-A73044A-R07-C50,SA928,A73044A
27181,6,161000001,167500000,3,3.29677964732188,3,SA928-A73044A-R07-C50,SA928,A73044A
27182,6,167500001,171500000,2,1.8997324582263702,3,SA928-A73044A-R07-C50,SA928,A73044A
27183,7,1,7500000,3,2.9352933206691496,3,SA928-A73044A-R07-C50,SA928,A73044A
27184,7,7500001,10500000,5,5.0401073461409505,3,SA928-A73044A-R07-C50,SA928,A73044A
27185,7,10500001,17000000,3,2.8577188310272597,3,SA928-A73044A-R07-C50,SA928,A73044A
27186,7,17000001,25500000,5,5.11858372770452,3,SA928-A73044A-R07-C50,SA928,A73044A
27187,7,25500001,27000000,2,2.08905450123018,3,SA928-A73044A-R07-C50,SA928,A73044A
27188,7,27000001,40000000,4,4.08108706341883,3,SA928-A73044A-R07-C50,SA928,A73044A
27189,7,40000001,44500000,3,3.10384798361592,3,SA928-A73044A-R07-C50,SA928,A73044A
27190,7,44500001,51000000,4,3.86861133329993,3,SA928-A73044A-R07-C50,SA928,A73044A
27191,7,51000001,55500000,3,2.8784466392568304,3,SA928-A73044A-R07-C50,SA928,A73044A
27192,7,55500001,64500000,2,1.5139280769870298,3,SA928-A73044A-R07-C50,SA928,A73044A
27193,7,64500001,70500000,3,3.2820926498709397,3,SA928-A73044A-R07-C50,SA928,A73044A
27194,7,70500001,75500000,2,2.0205664798588203,3,SA928-A73044A-R07-C50,SA928,A73044A
27195,7,75500001,91500000,3,3.3652392684621697,3,SA928-A73044A-R07-C50,SA928,A73044A
27196,7,91500001,93000000,5,5.97638643651991,3,SA928-A73044A-R07-C50,SA928,A73044A
27197,7,93000001,111000000,3,3.1780302171871098,3,SA928-A73044A-R07-C50,SA928,A73044A
27198,7,111000001,113000000,2,2.02061429377461,3,SA928-A73044A-R07-C50,SA928,A73044A
27199,7,113000001,114000000,3,3.5145872781230496,3,SA928-A73044A-R07-C50,SA928,A73044A
27200,7,114000001,116000000,5,5.14555941077054,3,SA928-A73044A-R07-C50,SA928,A73044A
27201,7,116000001,136000000,3,3.09702619778246,3,SA928-A73044A-R07-C50,SA928,A73044A
27202,7,136000001,138500000,2,1.8286892221363602,3,SA928-A73044A-R07-C50,SA928,A73044A
27203,7,138500001,157500000,3,3.1237314294334304,3,SA928-A73044A-R07-C50,SA928,A73044A
27204,7,157500001,159500000,2,1.8166734693775501,3,SA928-A73044A-R07-C50,SA928,A73044A
27205,8,1,4000000,2,2.07282187062921,3,SA928-A73044A-R07-C50,SA928,A73044A
27206,8,4000001,7000000,3,2.73371166436552,3,SA928-A73044A-R07-C50,SA928,A73044A
27207,8,7000001,9500000,5,4.752831161138401,3,SA928-A73044A-R07-C50,SA928,A73044A
27208,8,9500001,33500000,3,3.07222417384244,3,SA928-A73044A-R07-C50,SA928,A73044A
27209,8,33500001,37000000,2,2.01608771647152,3,SA928-A73044A-R07-C50,SA928,A73044A
27210,8,37000001,43000000,3,3.10965004685127,3,SA928-A73044A-R07-C50,SA928,A73044A
27211,8,43000001,52500000,2,2.13345734807221,3,SA928-A73044A-R07-C50,SA928,A73044A
27212,8,52500001,56000000,3,2.8522479755620402,3,SA928-A73044A-R07-C50,SA928,A73044A
27213,8,56000001,57500000,5,4.76931872614092,3,SA928-A73044A-R07-C50,SA928,A73044A
27214,8,57500001,92500000,3,3.00498829350371,3,SA928-A73044A-R07-C50,SA928,A73044A
27215,8,92500001,95000000,2,2.03882522644353,3,SA928-A73044A-R07-C50,SA928,A73044A
27216,8,95000001,98000000,3,2.7592197265493703,3,SA928-A73044A-R07-C50,SA928,A73044A
27217,8,98000001,104500000,4,4.45800540735914,3,SA928-A73044A-R07-C50,SA928,A73044A
27218,8,104500001,106000000,3,3.1149875211510896,3,SA928-A73044A-R07-C50,SA928,A73044A
27219,8,106000001,111500000,2,2.14799416531713,3,SA928-A73044A-R07-C50,SA928,A73044A
27220,8,111500001,116500000,3,2.83444258411528,3,SA928-A73044A-R07-C50,SA928,A73044A
27221,8,116500001,120500000,4,3.9221691990779,3,SA928-A73044A-R07-C50,SA928,A73044A
27222,8,120500001,123000000,2,1.97773172321998,3,SA928-A73044A-R07-C50,SA928,A73044A
27223,8,123000001,125000000,4,4.38660924392649,3,SA928-A73044A-R07-C50,SA928,A73044A
27224,8,125000001,136500000,3,2.8836898978455,3,SA928-A73044A-R07-C50,SA928,A73044A
27225,8,136500001,141000000,2,2.0318470824880297,3,SA928-A73044A-R07-C50,SA928,A73044A
27226,8,141000001,146500000,3,2.94654164638706,3,SA928-A73044A-R07-C50,SA928,A73044A
27227,9,1,1500000,2,1.6815750891396202,3,SA928-A73044A-R07-C50,SA928,A73044A
27228,9,1500001,3500000,3,2.72224093936836,3,SA928-A73044A-R07-C50,SA928,A73044A
27229,9,3500001,7000000,4,4.05335320141538,3,SA928-A73044A-R07-C50,SA928,A73044A
27230,9,7000001,38500000,3,2.82425716003147,3,SA928-A73044A-R07-C50,SA928,A73044A
27231,9,38500001,71000000,1,1.0800753257401299,3,SA928-A73044A-R07-C50,SA928,A73044A
27232,9,71000001,72000000,5,5.52913568305878,3,SA928-A73044A-R07-C50,SA928,A73044A
27233,9,72000001,91500000,3,2.8691639451565703,3,SA928-A73044A-R07-C50,SA928,A73044A
27234,9,91500001,95000000,4,4.149221608019491,3,SA928-A73044A-R07-C50,SA928,A73044A
27235,9,95000001,100000000,3,3.22598526664975,3,SA928-A73044A-R07-C50,SA928,A73044A
27236,9,100000001,103000000,4,4.29537159934808,3,SA928-A73044A-R07-C50,SA928,A73044A
27237,9,103000001,109000000,3,3.22874551605699,3,SA928-A73044A-R07-C50,SA928,A73044A
27238,9,109000001,111500000,2,2.03227838113152,3,SA928-A73044A-R07-C50,SA928,A73044A
27239,9,111500001,117000000,4,4.44829209664936,3,SA928-A73044A-R07-C50,SA928,A73044A
27240,9,117000001,123000000,2,2.194281380041,3,SA928-A73044A-R07-C50,SA928,A73044A
27241,9,123000001,128000000,4,3.80341166141096,3,SA928-A73044A-R07-C50,SA928,A73044A
27242,9,128000001,137000000,3,2.93317596709589,3,SA928-A73044A-R07-C50,SA928,A73044A
27243,9,137000001,141500000,2,2.2253990797536,3,SA928-A73044A-R07-C50,SA928,A73044A
27244,X,1,3000000,2,1.9020984900123998,3,SA928-A73044A-R07-C50,SA928,A73044A
27245,X,3000001,12500000,1,1.0731005843955501,3,SA928-A73044A-R07-C50,SA928,A73044A
27246,X,12500001,33500000,2,1.55895648229685,3,SA928-A73044A-R07-C50,SA928,A73044A
27247,X,33500001,38500000,1,1.05373409113142,3,SA928-A73044A-R07-C50,SA928,A73044A
27248,X,38500001,43500000,2,1.67368476373766,3,SA928-A73044A-R07-C50,SA928,A73044A
27249,X,43500001,119000000,1,1.0246490458122,3,SA928-A73044A-R07-C50,SA928,A73044A
27250,X,119000001,123500000,2,1.8579365485616002,3,SA928-A73044A-R07-C50,SA928,A73044A
27251,X,123500001,155500000,1,1.12017287201397,3,SA928-A73044A-R07-C50,SA928,A73044A
27252,Y,1,23500000,1,0.808670690539511,3,SA928-A73044A-R07-C50,SA928,A73044A
27253,Y,23500001,59500000,0,0.0489614612552941,3,SA928-A73044A-R07-C50,SA928,A73044A
27254,1,1,65500000,2,1.90887453615603,2,SA928-A73044A-R07-C51,SA928,A73044A
27255,1,65500001,68000000,3,2.8494243233448,2,SA928-A73044A-R07-C51,SA928,A73044A
27256,1,68000001,77000000,2,2.05408523513133,2,SA928-A73044A-R07-C51,SA928,A73044A
27257,1,77000001,80500000,3,2.96298295908929,2,SA928-A73044A-R07-C51,SA928,A73044A
27258,1,80500001,100000000,2,2.1294803060227503,2,SA928-A73044A-R07-C51,SA928,A73044A
27259,1,100000001,102500000,3,3.10131166984164,2,SA928-A73044A-R07-C51,SA928,A73044A
27260,1,102500001,237500000,2,2.06957197793841,2,SA928-A73044A-R07-C51,SA928,A73044A
27261,1,237500001,241500000,1,1.1352474762375,2,SA928-A73044A-R07-C51,SA928,A73044A
27262,1,241500001,249500000,2,1.84810127017802,2,SA928-A73044A-R07-C51,SA928,A73044A
27263,10,1,117500000,2,2.00258142960576,2,SA928-A73044A-R07-C51,SA928,A73044A
27264,10,117500001,120000000,1,1.07134106822511,2,SA928-A73044A-R07-C51,SA928,A73044A
27265,10,120000001,130500000,2,1.7393922558416701,2,SA928-A73044A-R07-C51,SA928,A73044A
27266,10,130500001,133000000,1,1.27490254465727,2,SA928-A73044A-R07-C51,SA928,A73044A
27267,10,133000001,136000000,2,2.02610380380754,2,SA928-A73044A-R07-C51,SA928,A73044A
27268,11,1,107500000,2,1.9818510581856799,2,SA928-A73044A-R07-C51,SA928,A73044A
27269,11,107500001,112500000,3,2.8591101098182006,2,SA928-A73044A-R07-C51,SA928,A73044A
27270,11,112500001,131000000,2,2.00784914032852,2,SA928-A73044A-R07-C51,SA928,A73044A
27271,11,131000001,133500000,1,1.26028231563145,2,SA928-A73044A-R07-C51,SA928,A73044A
27272,11,133500001,135500000,2,1.65117959987834,2,SA928-A73044A-R07-C51,SA928,A73044A
27273,12,1,23500000,2,2.12521869629784,2,SA928-A73044A-R07-C51,SA928,A73044A
27274,12,23500001,26000000,3,2.9857255789542503,2,SA928-A73044A-R07-C51,SA928,A73044A
27275,12,26000001,34000000,2,1.8390473927260602,2,SA928-A73044A-R07-C51,SA928,A73044A
27276,12,34000001,39500000,1,0.9750719989134291,2,SA928-A73044A-R07-C51,SA928,A73044A
27277,12,39500001,126000000,2,1.94047693153615,2,SA928-A73044A-R07-C51,SA928,A73044A
27278,12,126000001,134000000,1,1.0780153624668,2,SA928-A73044A-R07-C51,SA928,A73044A
27279,13,1,75500000,2,2.0114134544194497,2,SA928-A73044A-R07-C51,SA928,A73044A
27280,13,75500001,79000000,3,2.97961787657966,2,SA928-A73044A-R07-C51,SA928,A73044A
27281,13,79000001,107000000,2,1.90487378985192,2,SA928-A73044A-R07-C51,SA928,A73044A
27282,13,107000001,110500000,1,1.31623621670167,2,SA928-A73044A-R07-C51,SA928,A73044A
27283,13,110500001,115500000,2,1.66376027519972,2,SA928-A73044A-R07-C51,SA928,A73044A
27284,14,1,97000000,2,1.8615370601036598,2,SA928-A73044A-R07-C51,SA928,A73044A
27285,14,97000001,100000000,1,1.1016859041534,2,SA928-A73044A-R07-C51,SA928,A73044A
27286,14,100000001,106000000,2,1.7318084999571202,2,SA928-A73044A-R07-C51,SA928,A73044A
27287,14,106000001,107500000,1,0.8105486328069471,2,SA928-A73044A-R07-C51,SA928,A73044A
27288,15,1,31000000,1,1.04963456376028,2,SA928-A73044A-R07-C51,SA928,A73044A
27289,15,31000001,46000000,2,1.8821576607947799,2,SA928-A73044A-R07-C51,SA928,A73044A
27290,15,46000001,48500000,1,1.1544204073243798,2,SA928-A73044A-R07-C51,SA928,A73044A
27291,15,48500001,94000000,2,1.8410768602285301,2,SA928-A73044A-R07-C51,SA928,A73044A
27292,15,94000001,99000000,1,1.24325316860791,2,SA928-A73044A-R07-C51,SA928,A73044A
27293,15,99000001,103000000,2,1.5408760413695202,2,SA928-A73044A-R07-C51,SA928,A73044A
27294,16,1,54500000,2,1.75945587414314,2,SA928-A73044A-R07-C51,SA928,A73044A
27295,16,54500001,56000000,1,1.16509202015444,2,SA928-A73044A-R07-C51,SA928,A73044A
27296,16,56000001,62500000,2,1.74952590425284,2,SA928-A73044A-R07-C51,SA928,A73044A
27297,16,62500001,66000000,1,1.23341417594246,2,SA928-A73044A-R07-C51,SA928,A73044A
27298,16,66000001,77500000,2,1.6903297809655702,2,SA928-A73044A-R07-C51,SA928,A73044A
27299,16,77500001,83000000,1,1.1198683466466002,2,SA928-A73044A-R07-C51,SA928,A73044A
27300,16,83000001,90500000,2,2.12685482297282,2,SA928-A73044A-R07-C51,SA928,A73044A
27301,17,1,10500000,2,1.78307207926192,2,SA928-A73044A-R07-C51,SA928,A73044A
27302,17,10500001,16500000,1,1.1044705403491002,2,SA928-A73044A-R07-C51,SA928,A73044A
27303,17,16500001,50000000,2,1.8306268885455599,2,SA928-A73044A-R07-C51,SA928,A73044A
27304,17,50000001,52500000,1,1.24298088762282,2,SA928-A73044A-R07-C51,SA928,A73044A
27305,17,52500001,67500000,2,1.79673588182899,2,SA928-A73044A-R07-C51,SA928,A73044A
27306,17,67500001,69500000,1,1.0051993246908801,2,SA928-A73044A-R07-C51,SA928,A73044A
27307,17,69500001,81500000,2,1.9610296018242,2,SA928-A73044A-R07-C51,SA928,A73044A
27308,18,1,76000000,2,1.8193442122740098,2,SA928-A73044A-R07-C51,SA928,A73044A
27309,18,76000001,77500000,1,1.14284242602677,2,SA928-A73044A-R07-C51,SA928,A73044A
27310,18,77500001,78500000,2,2.1260039794592602,2,SA928-A73044A-R07-C51,SA928,A73044A
27311,19,1,21500000,2,1.83146161758173,2,SA928-A73044A-R07-C51,SA928,A73044A
27312,19,21500001,29500000,1,1.146414206153,2,SA928-A73044A-R07-C51,SA928,A73044A
27313,19,29500001,59500000,2,1.7835533072050402,2,SA928-A73044A-R07-C51,SA928,A73044A
27314,2,1,3000000,1,0.8415291636432671,2,SA928-A73044A-R07-C51,SA928,A73044A
27315,2,3000001,21500000,2,1.67539068471877,2,SA928-A73044A-R07-C51,SA928,A73044A
27316,2,21500001,23000000,1,1.12380391173488,2,SA928-A73044A-R07-C51,SA928,A73044A
27317,2,23000001,87000000,2,1.89150404386132,2,SA928-A73044A-R07-C51,SA928,A73044A
27318,2,87000001,96000000,1,0.765175779738404,2,SA928-A73044A-R07-C51,SA928,A73044A
27319,2,96000001,103500000,2,1.61834387102949,2,SA928-A73044A-R07-C51,SA928,A73044A
27320,2,103500001,108500000,1,1.20179410606397,2,SA928-A73044A-R07-C51,SA928,A73044A
27321,2,108500001,129500000,2,1.7419965649264,2,SA928-A73044A-R07-C51,SA928,A73044A
27322,2,129500001,134000000,1,1.28591485205496,2,SA928-A73044A-R07-C51,SA928,A73044A
27323,2,134000001,221500000,2,2.0706305013210704,2,SA928-A73044A-R07-C51,SA928,A73044A
27324,2,221500001,223000000,1,1.00379631289417,2,SA928-A73044A-R07-C51,SA928,A73044A
27325,2,223000001,243500000,2,1.83591848397452,2,SA928-A73044A-R07-C51,SA928,A73044A
27326,20,1,21500000,2,1.8533349833626203,2,SA928-A73044A-R07-C51,SA928,A73044A
27327,20,21500001,24000000,1,0.916863523926756,2,SA928-A73044A-R07-C51,SA928,A73044A
27328,20,24000001,58000000,2,1.8446389321906298,2,SA928-A73044A-R07-C51,SA928,A73044A
27329,20,58000001,60500000,1,1.14647844529175,2,SA928-A73044A-R07-C51,SA928,A73044A
27330,20,60500001,63500000,2,2.3691227685037797,2,SA928-A73044A-R07-C51,SA928,A73044A
27331,21,1,48500000,2,1.85040478554169,2,SA928-A73044A-R07-C51,SA928,A73044A
